entity,P648
Q55938021,OL236648A
Q55938363,OL135915A
Q55938625,OL6059148A
Q55938811,OL1614263A
Q55939475,OL242222A
Q55941941,OL2075481A
Q55942892,OL767123A
Q55946198,OL321743A
Q55946516,OL498768A
Q56884017,OL2256694A
Q56884126,OL1168332A
Q56884368,OL6247323A
Q57018935,OL2491032A
Q57080622,OL2397298A
Q57082708,OL585260A
Q56260365,OL2034301A
Q56284466,OL356157A
Q57085296,OL2893359A
Q57116757,OL2325614A
Q57166103,OL2538040A
Q57175938,OL113466A
Q60029736,OL1188428A
Q60040448,OL897451A
Q60040619,OL6367379A
Q60112057,OL894479A
Q60150800,OL1766843A
Q60151324,OL2450261A
Q56763691,OL6933385A
Q56787193,OL2506323A
Q56799856,OL2503492A
Q56810411,OL1027753A
Q56811892,OL2455593A
Q56364524,OL1067438A
Q56366486,OL2370435A
Q58116827,OL5078891A
Q58125755,OL3918845A
Q58145824,OL9935321A
Q58151679,OL8539482A
Q58174354,OL2431388A
Q58193500,OL2315621A
Q58196944,OL7130011A
Q58217706,OL7506202A
Q58217707,OL7506203A
Q59530713,OL5262388A
Q59530982,OL1093996A
Q59531005,OL1769569A
Q59531107,OL5959019A
Q59531125,OL150285A
Q59531167,OL2416195A
Q59531292,OL149829A
Q59531293,OL1827541A
Q59531331,OL1782975A
Q59531409,OL1517678A
Q59531953,OL6268369A
Q59532056,OL5327704A
Q59532132,OL1463628A
Q59532408,OL1944151A
Q59532629,OL40693A
Q59532650,OL6120028A
Q59532710,OL13210874A
Q59532731,OL2402628A
Q59304524,OL7535845A
Q59308316,OL984265A
Q59327416,OL2332409A
Q59390981,OL5720980A
Q57326672,OL2001209A
Q57327274,OL2102817A
Q57328014,OL180274A
Q57329912,OL2689931A
Q57342620,OL6269796A
Q57360047,OL1508744A
Q57385402,OL2286119A
Q57392260,OL1802543A
Q57394552,OL5009317A
Q57395996,OL4281186A
Q57396049,OL160909A
Q57407308,OL10072518A
Q57417951,OL7314495A
Q57418214,OL6896068A
Q57451189,OL2438184A
Q57452078,OL2535227A
Q57454617,OL2235008A
Q57471761,OL2875712A
Q57705875,OL6793166A
Q57707335,OL1661444A
Q57728582,OL2407641A
Q57737927,OL2499067A
Q59817780,OL2554312A
Q59821491,OL7402132A
Q59847000,OL238848A
Q59912580,OL1178848A
Q59991517,OL611677A
Q60025142,OL215625A
Q60029272,OL5094307A
Q56378518,OL666566A
Q56398764,OL6344456A
Q56402686,OL5238279A
Q56419903,OL5942350A
Q59590148,OL6610236A
Q59611291,OL2440366A
Q59626464,OL7513960A
Q59626492,OL2129517A
Q59626652,OL6395610A
Q59626725,OL6924984A
Q59626839,OL1172958A
Q59626865,OL890672A
Q57829607,OL1174556A
Q57859859,OL105953A
Q57901667,OL710167A
Q57902880,OL1024256A
Q57915865,OL8004133A
Q60745313,OL2431123A
Q60815123,OL6888417A
Q60815343,OL5602268A
Q56557992,OL5314068A
Q56558235,OL2620150A
Q56558358,OL735996A
Q56560715,OL177514A
Q56562495,OL2397894A
Q56584142,OL287681A
Q56427737,OL7538752A
Q56435159,OL2592244A
Q56451858,OL4266573A
Q56451986,OL2510992A
Q56452272,OL924251A
Q60815931,OL6797166A
Q60816178,OL183848A
Q60816757,OL5304159A
Q60817735,OL431129A
Q60818593,OL2422329A
Q59524962,OL7024440A
Q59524965,OL1053728A
Q59525368,OL1816921A
Q59525484,OL738178A
Q59525502,OL144076A
Q59525785,OL1577175A
Q59525957,OL4737908A
Q59526841,OL238040A
Q59527046,OL5111669A
Q59527170,OL2374611A
Q59527427,OL1156873A
Q59527441,OL7087427A
Q59527663,OL503313A
Q58489680,OL6554315A
Q58491595,OL7524549A
Q58626814,OL4269377A
Q58639321,OL4997825A
Q58640138,OL7635848A
Q58683373,OL5796832A
Q58808108,OL1388283A
Q60484833,OL2304148A
Q60485505,OL1785841A
Q60515549,OL2619558A
Q60525610,OL1713783A
Q60526127,OL1910662A
Q60533798,OL18781A
Q60537257,OL2496917A
Q57260887,OL5520745A
Q57262034,OL1965189A
Q57263303,OL7541277A
Q57264857,OL618227A
Q57272205,OL2412927A
Q57304221,OL4271155A
Q57305695,OL2327492A
Q57305841,OL2170365A
Q57312657,OL942121A
Q57312850,OL317275A
Q57313153,OL216206A
Q57316035,OL4478754A
Q57316215,OL2495968A
Q61133858,OL3278644A
Q60168193,OL4492703A
Q60171776,OL1794658A
Q60173258,OL94090A
Q60176580,OL4929925A
Q60176923,OL1213125A
Q60182848,OL1731568A
Q60184019,OL2602746A
Q60190721,OL112953A
Q60197599,OL2311554A
Q59004408,OL1016840A
Q59099974,OL2404726A
Q59158773,OL802106A
Q58235425,OL5723921A
Q58237078,OL2411050A
Q58298191,OL219896A
Q58308132,OL325372A
Q58317458,OL5139821A
Q58324685,OL5317393A
Q58329491,OL10297705A
Q58331117,OL6393799A
Q58332948,OL2030851A
Q58333166,OL2573578A
Q58355118,OL1477348A
Q61085850,OL6623699A
Q61090593,OL2297734A
Q61065253,OL7003908A
Q61065695,OL6830815A
Q59533096,OL4328322A
Q59533201,OL7574188A
Q59533264,OL21957A
Q59533280,OL23138A
Q59533659,OL1512928A
Q59533838,OL483759A
Q59568437,OL2001947A
Q59587798,OL1385104A
Q59588529,OL2504139A
Q59588558,OL127410A
Q60826157,OL2310615A
Q60826926,OL2374423A
Q60827153,OL1176942A
Q60827448,OL6930592A
Q60827479,OL6231882A
Q60827688,OL7198125A
Q60827977,OL998866A
Q60828328,OL5104664A
Q60828585,OL6627043A
Q60828602,OL501151A
Q56672633,OL1772702A
Q56676024,OL2333912A
Q56679484,OL2518836A
Q56692303,OL2057650A
Q59653297,OL1226503A
Q59653330,OL7231082A
Q59653380,OL1496957A
Q59653402,OL7215698A
Q59653432,OL552686A
Q59653554,OL2487237A
Q59656517,OL2182738A
Q59656544,OL151717A
Q59662633,OL1056437A
Q59684751,OL7447094A
Q59527912,OL2400565A
Q59528430,OL2280428A
Q59528831,OL1939194A
Q59528952,OL861215A
Q59529154,OL125761A
Q59529773,OL7225698A
Q59529990,OL112841A
Q59530064,OL2497978A
Q59530098,OL152695A
Q59530143,OL124604A
Q59530305,OL113702A
Q59530315,OL2080047A
Q59530396,OL1867229A
Q59530443,OL5382980A
Q57978959,OL769790A
Q57982418,OL955076A
Q58011271,OL7530405A
Q58038981,OL7944745A
Q60318999,OL115257A
Q60330995,OL1126747A
Q60331392,OL129823A
Q60332214,OL316594A
Q60332224,OL1959899A
Q60351627,OL1967636A
Q60370218,OL1776690A
Q60378903,OL4679485A
Q60379097,OL2615375A
Q58918617,OL2159617A
Q60722101,OL1257362A
Q59626885,OL834485A
Q59626890,OL1975780A
Q59626936,OL2126201A
Q59627155,OL1805680A
Q59627195,OL1194207A
Q59627282,OL717142A
Q59627383,OL1916087A
Q59627494,OL390038A
Q59627540,OL135227A
Q59627635,OL150571A
Q59627754,OL360651A
Q59627755,OL6998285A
Q59627884,OL1372445A
Q59627949,OL1454522A
Q59627953,OL860662A
Q59628077,OL1873147A
Q59628101,OL2591909A
Q59628126,OL979231A
Q59628130,OL769714A
Q59628141,OL129419A
Q59628413,OL150692A
Q59628541,OL2081441A
Q59628550,OL1766721A
Q59628589,OL2117377A
Q59628662,OL2424419A
Q59629096,OL1746045A
Q59629107,OL2528408A
Q59629375,OL1755914A
Q59629399,OL2008305A
Q59629429,OL2005031A
Q59629496,OL1912166A
Q59629536,OL873719A
Q59687166,OL164911A
Q60559787,OL2412559A
Q56489641,OL2408767A
Q56491458,OL5314796A
Q56506792,OL7528579A
Q56525847,OL2144930A
Q56531378,OL7102627A
Q56537629,OL402919A
Q56541661,OL1658831A
Q56544050,OL2412572A
Q56545762,OL6623339A
Q59694799,OL9104819A
Q59695707,OL1742126A
Q59711100,OL2403724A
Q59772511,OL1062025A
Q59773480,OL2331203A
Q59785807,OL4378623A
Q60828656,OL1441771A
Q58405245,OL4269945A
Q58405559,OL2252849A
Q58412924,OL547852A
Q58456660,OL124519A
Q58480714,OL2413201A
Q58482529,OL879722A
Q58485241,OL1682010A
Q58489023,OL2014263A
Q60214998,OL9200497A
Q60223646,OL5360527A
Q60226487,OL7539157A
Q60240482,OL2401402A
Q60272230,OL1144040A
Q60296849,OL517280A
Q60298101,OL2576623A
Q60308529,OL177415A
Q59240430,OL1915112A
Q59286577,OL518355A
Q59392343,OL7596340A
Q59394830,OL2584466A
Q59419535,OL359469A
Q59480188,OL1094161A
Q59484393,OL7497149A
Q59489749,OL2201127A
Q59510211,OL2358284A
Q59516020,OL1011739A
Q59524676,OL1725874A
Q60828948,OL1468690A
Q60829666,OL1096323A
Q60830706,OL9050673A
Q60831184,OL512459A
Q60648849,OL6433282A
Q60659130,OL3452633A
Q60675408,OL612868A
Q60675610,OL2354191A
Q60676131,OL2326669A
Q60691497,OL6460924A
Q60429181,OL132145A
Q60439095,OL518006A
Q60448649,OL4821999A
Q60448830,OL2538226A
Q60451196,OL6899371A
Q60462277,OL21890A
Q60577834,OL1186590A
Q60578291,OL8071197A
Q60605597,OL1480591A
Q60608508,OL1775534A
Q60613220,OL1893273A
Q61481580,OL4648388A
Q61974087,OL1677130A
Q61986605,OL5477163A
Q61993378,OL2460707A
Q61996799,OL1519942A
Q61998945,OL2387722A
Q61999453,OL1257641A
Q62001109,OL68353A
Q60820043,OL5642575A
Q60820122,OL275575A
Q60822496,OL813529A
Q60822687,OL4492463A
Q60824330,OL6198645A
Q61858412,OL618330A
Q61866479,OL353844A
Q61866481,OL2496518A
Q61137903,OL7126767A
Q61143478,OL530990A
Q61157821,OL831065A
Q61177410,OL2547651A
Q61180598,OL451422A
Q61198384,OL2613975A
Q61198441,OL7216806A
Q61198942,OL5218401A
Q61199944,OL6647644A
Q61200319,OL5587315A
Q61294050,OL1215119A
Q61297569,OL2319979A
Q61912623,OL7119222A
Q61935129,OL7637848A
Q61941994,OL163140A
Q61942891,OL162266A
Q61481737,OL4271665A
Q59629728,OL4738468A
Q59629905,OL2354562A
Q59629976,OL2386627A
Q59629994,OL2399876A
Q59630155,OL657465A
Q59630465,OL3499A
Q59631517,OL2186019A
Q59631770,OL5551824A
Q59631807,OL1965528A
Q59631874,OL2171291A
Q59652433,OL6958799A
Q60836607,OL5046397A
Q60843875,OL6896181A
Q60844048,OL6888475A
Q60844295,OL6887568A
Q60844624,OL1327497A
Q60844919,OL5293458A
Q60844963,OL2524138A
Q60844983,OL1271036A
Q60845151,OL5127586A
Q60845161,OL6550931A
Q61124950,OL131728A
Q61125718,OL170255A
Q61131269,OL933938A
Q62050901,OL6186723A
Q62051332,OL9159012A
Q62061720,OL158912A
Q62071397,OL7471384A
Q62078581,OL7512046A
Q61415769,OL6181886A
Q61451276,OL9437A
Q61457204,OL6989410A
Q61467928,OL1074505A
Q60613239,OL8068450A
Q60614189,OL2414592A
Q60623610,OL1037860A
Q60623704,OL6888364A
Q60643088,OL370558A
Q60644417,OL2385673A
Q60648547,OL2406432A
Q62007368,OL2257741A
Q62015568,OL5254070A
Q62016694,OL79698A
Q62019038,OL2388105A
Q62022642,OL2395033A
Q62026208,OL841175A
Q62035203,OL1587506A
Q62036050,OL1077643A
Q61665626,OL5936993A
Q61702508,OL1481893A
Q61718242,OL5190538A
Q61197686,OL1719841A
Q61197691,OL588845A
Q61197688,OL5429805A
Q61198130,OL6446208A
Q60845243,OL1682804A
Q60845645,OL2397274A
Q60852981,OL2932423A
Q62327396,OL2612434A
Q62330564,OL1373954A
Q62338881,OL8262853A
Q62391420,OL7242786A
Q62392227,OL2526749A
Q62401783,OL4770561A
Q62414594,OL2278717A
Q62456169,OL4591121A
Q62475737,OL2496920A
Q60839573,OL4849527A
Q60840343,OL7190368A
Q60840976,OL2284516A
Q60841045,OL4227242A
Q60842752,OL6843833A
Q61943336,OL647399A
Q61944635,OL2412310A
Q61957415,OL1762220A
Q61968589,OL7528966A
Q62083699,OL2457314A
Q62085755,OL2490951A
Q62088191,OL2534055A
Q62107940,OL2218249A
Q62108232,OL1898254A
Q62108257,OL6404979A
Q60994666,OL5172014A
Q61014812,OL266257A
Q62513613,OL7512276A
Q62517410,OL5297363A
Q62520074,OL7654281A
Q62520495,OL2255444A
Q62521116,OL2561311A
Q62521125,OL10211531A
Q62521141,OL40840A
Q62523570,OL947626A
Q62534365,OL772433A
Q62541592,OL2326677A
Q62562249,OL4629634A
Q61471261,OL4891336A
Q61598878,OL6556495A
Q61612553,OL9054677A
Q61629070,OL420720A
Q61639429,OL6881320A
Q61641393,OL2413862A
Q61643575,OL1114392A
Q61658944,OL5538156A
Q62624811,OL2457217A
Q62629815,OL354208A
Q62642571,OL90837A
Q62648328,OL1914395A
Q62734111,OL588080A
Q62746832,OL2389584A
Q62747779,OL30209A
Q62769511,OL454919A
Q62773923,OL402717A
Q62822396,OL10648733A
Q62566528,OL2395783A
Q62566887,OL39039A
Q62570702,OL2407776A
Q62571037,OL29919A
Q62586472,OL1037647A
Q62587453,OL6132728A
Q62587832,OL812558A
Q62589844,OL2419986A
Q62592817,OL4353909A
Q64691602,OL1966064A
Q64697736,OL8439447A
Q64698574,OL6581524A
Q64702067,OL6553947A
Q64706879,OL317566A
Q64707052,OL2418927A
Q64707425,OL317265A
Q64503855,OL6153429A
Q64523326,OL1167734A
Q64595905,OL9119858A
Q61733793,OL17321A
Q61741322,OL159352A
Q61751283,OL5442668A
Q61754369,OL5573761A
Q63343327,OL5933134A
Q63346887,OL2425426A
Q63348164,OL2564258A
Q63348415,OL2512033A
Q63352685,OL2029209A
Q63375334,OL2581728A
Q63381320,OL2505458A
Q63384840,OL2610097A
Q63386031,OL177396A
Q62112277,OL832711A
Q62123756,OL439248A
Q62125551,OL287445A
Q62177361,OL1980042A
Q62274651,OL4479626A
Q62284529,OL1696161A
Q62284590,OL6115154A
Q63161344,OL316940A
Q63164103,OL6767272A
Q63170165,OL1120571A
Q63179873,OL2498817A
Q63183347,OL2284258A
Q63184722,OL356044A
Q63184740,OL559715A
Q63184747,OL5693904A
Q63200332,OL7043627A
Q63203948,OL7198638A
Q63213042,OL4275259A
Q63213431,OL7614781A
Q63437082,OL2616971A
Q63437469,OL2525190A
Q63439677,OL4661082A
Q63439933,OL2405796A
Q63440117,OL4266838A
Q63254627,OL1397978A
Q63256303,OL460347A
Q63395208,OL9123897A
Q63406631,OL2691625A
Q63413027,OL5529511A
Q63980905,OL2141026A
Q63986118,OL5499107A
Q64006067,OL1604782A
Q64006407,OL2142213A
Q64013257,OL2305904A
Q65161956,OL768143A
Q65164059,OL5017890A
Q65177994,OL1178472A
Q65189420,OL2172651A
Q65201807,OL7543999A
Q62593015,OL1872633A
Q62594260,OL2363019A
Q62604074,OL898275A
Q62604180,OL1515295A
Q62604315,OL26207A
Q62605299,OL2427895A
Q63443317,OL7196297A
Q63456363,OL2071082A
Q63456617,OL5310019A
Q63456845,OL2178633A
Q63457734,OL2606067A
Q63485290,OL1688978A
Q63485647,OL589638A
Q63485648,OL2603659A
Q63485870,OL5308308A
Q63486208,OL2574671A
Q63486337,OL157238A
Q63486380,OL2558744A
Q63486396,OL2413674A
Q64629024,OL1863382A
Q64631721,OL1811706A
Q64667124,OL725990A
Q65247265,OL6635402A
Q64748122,OL7535702A
Q64748745,OL7525623A
Q64757450,OL1756915A
Q64766996,OL2326148A
Q64729205,OL7067732A
Q64729556,OL6478617A
Q64731275,OL2145314A
Q64734819,OL7612072A
Q64734865,OL1602834A
Q61764270,OL350119A
Q61766571,OL7492925A
Q61775727,OL540912A
Q61782706,OL4647790A
Q61792096,OL389406A
Q61807779,OL6493481A
Q62656605,OL1740308A
Q63502159,OL2335063A
Q63537456,OL2049759A
Q63543309,OL7332229A
Q63565231,OL5940792A
Q63607777,OL1482457A
Q63617577,OL6237968A
Q63617656,OL2390880A
Q63624907,OL4279619A
Q65491423,OL7770860A
Q65503482,OL2521293A
Q65512569,OL2597539A
Q62995279,OL5193097A
Q63003192,OL4699911A
Q63042799,OL2339622A
Q63884097,OL2438069A
Q63893226,OL2239156A
Q63920313,OL459562A
Q63931218,OL2412019A
Q63953076,OL985926A
Q63966953,OL283456A
Q65553167,OL5702677A
Q65554725,OL5680228A
Q65554964,OL7453434A
Q65557138,OL1586882A
Q65557870,OL2449635A
Q65563035,OL12015149A
Q65568751,OL2447641A
Q65585867,OL6895131A
Q63288988,OL4879146A
Q63298390,OL5610897A
Q63301633,OL2458970A
Q63302058,OL5319992A
Q63341331,OL2404589A
Q63341394,OL7442140A
Q64683570,OL2342631A
Q64683940,OL2406385A
Q64684300,OL1211334A
Q64685007,OL2164076A
Q64685131,OL4877051A
Q64685427,OL2360882A
Q63214367,OL1774608A
Q63224820,OL2984646A
Q63225484,OL2326906A
Q63226453,OL171779A
Q63226520,OL6857581A
Q63230222,OL7494673A
Q63242623,OL4786814A
Q63246934,OL3378114A
Q63247978,OL2555495A
Q65261426,OL46302A
Q65662989,OL5389205A
Q65681393,OL4659854A
Q62664331,OL6628985A
Q62666642,OL2042507A
Q62667036,OL509338A
Q62681396,OL4390698A
Q63645189,OL6251A
Q66442562,OL1516911A
Q66458492,OL2501721A
Q66476265,OL2123477A
Q66481421,OL1843468A
Q66488853,OL33296A
Q66493853,OL6561290A
Q65278540,OL4712004A
Q64019140,OL7508160A
Q64020520,OL2334192A
Q64020621,OL1785124A
Q64021209,OL564811A
Q64021562,OL1957833A
Q64021650,OL1004182A
Q64021649,OL1548799A
Q64021869,OL2384031A
Q64025448,OL5695510A
Q64038781,OL2107A
Q64685547,OL7195519A
Q64685654,OL6802249A
Q64685665,OL2496748A
Q64685768,OL317488A
Q64685875,OL2407513A
Q64685892,OL2584992A
Q64685904,OL2568473A
Q64688835,OL2517389A
Q64691022,OL356082A
Q63653923,OL282432A
Q63660104,OL276564A
Q63724525,OL2398626A
Q63725740,OL2303317A
Q63755962,OL2126476A
Q63767724,OL5553769A
Q63786708,OL608883A
Q65335991,OL7106329A
Q65394811,OL5706460A
Q65768250,OL4477584A
Q65769314,OL13092466A
Q65781918,OL788204A
Q65807099,OL5396885A
Q65906802,OL1777170A
Q65923230,OL2135619A
Q65924851,OL7698984A
Q64786165,OL7033664A
Q64797338,OL7178504A
Q64808943,OL2003814A
Q64820029,OL591013A
Q64826694,OL1661756A
Q63068794,OL218490A
Q63069834,OL2528309A
Q63069894,OL2593521A
Q63098504,OL2145811A
Q63099890,OL2564547A
Q63102212,OL2234080A
Q63107256,OL7146682A
Q63107825,OL2420199A
Q63119336,OL7233033A
Q63120874,OL1572197A
Q63137902,OL1338778A
Q63154834,OL6770575A
Q63154976,OL1455472A
Q65681644,OL5325712A
Q65682148,OL2270359A
Q66615952,OL2702314A
Q66619189,OL814123A
Q66497786,OL7990509A
Q66497803,OL7540513A
Q66501616,OL4487635A
Q66501629,OL6802899A
Q66531753,OL2326453A
Q66536568,OL2009972A
Q66537030,OL2379096A
Q62717119,OL7410182A
Q66311661,OL7057153A
Q66316833,OL6821913A
Q66317897,OL4278526A
Q66361166,OL2414406A
Q66362734,OL444988A
Q66363234,OL2873150A
Q64140580,OL7537190A
Q64148410,OL7620131A
Q64172390,OL2450752A
Q64210051,OL817885A
Q65052270,OL4708097A
Q65054852,OL4267283A
Q65055396,OL2521309A
Q65055475,OL6735808A
Q65084444,OL1400721A
Q65116984,OL5739075A
Q65117118,OL2336123A
Q64216392,OL2384423A
Q64223455,OL56918A
Q64275085,OL2334400A
Q64277628,OL2433606A
Q64305094,OL2569756A
Q64374567,OL386A
Q64390991,OL7512994A
Q64437535,OL2500776A
Q64442919,OL1483652A
Q64481957,OL3745180A
Q64495980,OL2569837A
Q66698950,OL163029A
Q66699336,OL1074040A
Q66699613,OL2562707A
Q66741413,OL4850699A
Q66750850,OL1035468A
Q66750881,OL2239915A
Q64861176,OL10355705A
Q64861260,OL2314322A
Q64869163,OL1714451A
Q64875927,OL7482542A
Q64901419,OL7383244A
Q65972760,OL9349405A
Q66013617,OL7632574A
Q66041112,OL1289893A
Q66085208,OL2014690A
Q66088307,OL6629870A
Q66090148,OL6786765A
Q67192997,OL5803072A
Q67197099,OL4714025A
Q67198301,OL7161866A
Q67201623,OL4265925A
Q64919840,OL2236137A
Q64943436,OL1947298A
Q64993999,OL1820008A
Q65028962,OL1499033A
Q65030603,OL7146732A
Q63825506,OL725740A
Q71146489,OL317352A
Q65930742,OL4487942A
Q65933035,OL1979618A
Q65939817,OL2973036A
Q70203977,OL1604065A
Q70226489,OL2779629A
Q70453760,OL2374720A
Q66108022,OL2498841A
Q74354290,OL5098446A
Q74395906,OL951105A
Q74412861,OL4285601A
Q74421696,OL465412A
Q74496161,OL1817530A
Q74576300,OL907577A
Q74698273,OL18321A
Q74702660,OL1775118A
Q74707219,OL2384651A
Q74769473,OL4647521A
Q66541440,OL5512109A
Q66564523,OL1302188A
Q66572875,OL6118014A
Q66604826,OL607218A
Q66614670,OL1715584A
Q67484658,OL5473029A
Q67501033,OL2385835A
Q67550873,OL1969350A
Q67608086,OL1433830A
Q67609407,OL216861A
Q67707951,OL183613A
Q65127737,OL1070422A
Q65130254,OL5985575A
Q65042086,OL1282492A
Q65048018,OL397536A
Q65048148,OL392143A
Q70456384,OL7222347A
Q70458455,OL2499661A
Q70508384,OL4447990A
Q70587703,OL5081208A
Q70587920,OL7534132A
Q70717189,OL4478100A
Q70747738,OL742380A
Q67182132,OL1751834A
Q67182235,OL9071A
Q71474516,OL5687646A
Q71522183,OL2598860A
Q71666803,OL2604888A
Q71777394,OL4932390A
Q71797706,OL602974A
Q71803940,OL2524659A
Q66817379,OL297553A
Q66819413,OL2250118A
Q66823328,OL5745507A
Q66823346,OL4635651A
Q66823402,OL4776151A
Q66823489,OL441294A
Q66826833,OL2387542A
Q66827780,OL8361082A
Q67009092,OL4987802A
Q67015604,OL3877129A
Q66124289,OL10337026A
Q66129575,OL2401256A
Q66133415,OL6827512A
Q66253049,OL53108A
Q65963787,OL2460133A
Q65964632,OL1114514A
Q65964667,OL3485281A
Q65964674,OL10059438A
Q65965672,OL7540585A
Q66363905,OL215696A
Q66364269,OL301108A
Q66374111,OL998735A
Q66374403,OL5290177A
Q66386468,OL4980508A
Q66390992,OL7947878A
Q66420480,OL2433514A
Q73684663,OL2404998A
Q73717037,OL255866A
Q73802857,OL646101A
Q73812092,OL4267596A
Q73822057,OL2411515A
Q73824776,OL2516872A
Q73846962,OL2289461A
Q66667455,OL2304739A
Q66672026,OL2385779A
Q68516875,OL349086A
Q68584846,OL7000823A
Q68585401,OL577008A
Q68586224,OL150318A
Q68634878,OL4804394A
Q68673514,OL2540264A
Q68708940,OL4952689A
Q67204980,OL6641606A
Q67211987,OL1893652A
Q67214446,OL119250A
Q67214676,OL6781597A
Q67344013,OL1819258A
Q67406244,OL1802269A
Q67172190,OL7119203A
Q67173981,OL4983818A
Q78464509,OL2389724A
Q78553483,OL5299522A
Q78604502,OL139997A
Q78649816,OL2528395A
Q78663817,OL2503564A
Q78868395,OL7513127A
Q78946840,OL122573A
Q78951212,OL2306641A
Q79007470,OL2400648A
Q73911116,OL2426290A
Q73912864,OL6217233A
Q73917427,OL4754456A
Q73920556,OL5311922A
Q73921262,OL2433321A
Q74029515,OL1257371A
Q74203586,OL5152006A
Q74238078,OL5688048A
Q74272815,OL1759189A
Q71394500,OL6227395A
Q78161741,OL337436A
Q78164427,OL1923007A
Q78216630,OL6898342A
Q78296175,OL2414181A
Q78396520,OL2547713A
Q79089969,OL907955A
Q81299576,OL7198887A
Q81300226,OL6827247A
Q81303325,OL1085207A
Q81448592,OL1477481A
Q70802573,OL2337704A
Q70813658,OL356836A
Q70896281,OL2073992A
Q75211297,OL6712341A
Q75248649,OL4695205A
Q75250251,OL1965887A
Q75285717,OL1280163A
Q75347784,OL2470971A
Q75349518,OL2623695A
Q75416266,OL2539070A
Q75427957,OL3294275A
Q66760569,OL992879A
Q66761544,OL4709449A
Q66762817,OL1114388A
Q66763024,OL1114719A
Q66763587,OL6424459A
Q66763656,OL2449566A
Q66763778,OL536607A
Q66764107,OL177699A
Q66774021,OL1290479A
Q66777882,OL2548388A
Q66777908,OL1917586A
Q66777940,OL444932A
Q66777948,OL2173165A
Q66777984,OL2576111A
Q66777996,OL5172237A
Q66788920,OL348973A
Q66790208,OL2344648A
Q66809475,OL2456683A
Q66812496,OL2438068A
Q66812563,OL2362827A
Q66812582,OL2500274A
Q79090004,OL3567613A
Q79090017,OL7352889A
Q79090032,OL3567636A
Q79090059,OL244492A
Q79090070,OL5698072A
Q79090081,OL2774807A
Q79090090,OL2774741A
Q79090099,OL2924794A
Q79090127,OL3147526A
Q79090137,OL2774758A
Q79118750,OL8075306A
Q79247034,OL11114143A
Q79380450,OL4569426A
Q67905712,OL4417345A
Q67908206,OL7630357A
Q67919480,OL8055408A
